"","Otu0001","Otu0002","Otu0003","Otu0004","Otu0005","Otu0006","Otu0007","Otu0008","Otu0009","Otu0010","Otu0011","Otu0012","Otu0013","Otu0014","Otu0015","Otu0016","Otu0017","Otu0018","Otu0019","Otu0020","Otu0021","Otu0022","Otu0023","Otu0024","Otu0025","Otu0026","Otu0027","Otu0028","Otu0029","Otu0030","Otu0031","Otu0032","Otu0033","Otu0034","Otu0035","Otu0036","Otu0037","Otu0038","Otu0039","Otu0040","Otu0041","Otu0042","Otu0043","Otu0044","Otu0045","Otu0046","Otu0047","Otu0048","Otu0049","Otu0050","Otu0051","Otu0052","Otu0053","Otu0054","Otu0055","Otu0056","Otu0057","Otu0058","Otu0059","Otu0060","Otu0061","Otu0062","Otu0063","Otu0064","Otu0065","Otu0066","Otu0067","Otu0068","Otu0069","Otu0070","Otu0071","Otu0072","Otu0073","Otu0074","Otu0075","Otu0076","Otu0077","Otu0078","Otu0079","Otu0080","Otu0081","Otu0082","Otu0083","Otu0084","Otu0085","Otu0086","Otu0087","Otu0088","Otu0089","Otu0090","Otu0091","Otu0092","Otu0093","Otu0094","Otu0095","Otu0096","Otu0097","Otu0098","Otu0099","Otu0100","Otu0101","Otu0102","Otu0103","Otu0104","Otu0105","Otu0106","Otu0107","Otu0108","Otu0109","Otu0110","Otu0111","Otu0112","Otu0113","Otu0114","Otu0115","Otu0116","Otu0117","Otu0118","Otu0119","Otu0120","Otu0121","Otu0122","Otu0123","Otu0124","Otu0125","Otu0126","Otu0127","Otu0128","Otu0129","Otu0130","Otu0131","Otu0132","Otu0133","Otu0134","Otu0135","Otu0136","Otu0137","Otu0138","Otu0139","Otu0140","Otu0141","Otu0142","Otu0143","Otu0144","Otu0145","Otu0146","Otu0147","Otu0148","Otu0149","Otu0150","Otu0151","Otu0152","Otu0153","Otu0154","Otu0155","Otu0156","Otu0157","Otu0158","Otu0159","Otu0160","Otu0161","Otu0162","Otu0163","Otu0164","Otu0165","Otu0166","Otu0167","Otu0168","Otu0169","Otu0170","Otu0171","Otu0172","Otu0173","Otu0174","Otu0175","Otu0176","Otu0177","Otu0178","Otu0179","Otu0180","Otu0181","Otu0182","Otu0183","Otu0184","Otu0185","Otu0186","Otu0187","Otu0188","Otu0189","Otu0190","Otu0191","Otu0192","Otu0193","Otu0194","Otu0195","Otu0196","Otu0197","Otu0198","Otu0199","Otu0200","Otu0201","Otu0202","Otu0203","Otu0204","Otu0205","Otu0206","Otu0207","Otu0208","Otu0209","Otu0210","Otu0211","Otu0212","Otu0213","Otu0214","Otu0215","Otu0216","Otu0217","Otu0218","Otu0219","Otu0220","Otu0221","Otu0222","Otu0223","Otu0224","Otu0225","Otu0226","Otu0227","Otu0228","Otu0229","Otu0230","Otu0231","Otu0232","Otu0233","Otu0234","Otu0235","Otu0236","Otu0237","Otu0238","Otu0239","Otu0240","Otu0241","Otu0242","Otu0243","Otu0244","Otu0245","Otu0246","Otu0247","Otu0248","Otu0249","Otu0250","Otu0251","Otu0252","Otu0253","Otu0254","Otu0255","Otu0256","Otu0257","Otu0258","Otu0259","Otu0260","Otu0261","Otu0262","Otu0263","Otu0264","Otu0265","Otu0266","Otu0267","Otu0268","Otu0269","Otu0270","Otu0271","Otu0272","Otu0273","Otu0274","Otu0275","Otu0276","Otu0277","Otu0278","Otu0279","Otu0280","Otu0281","Otu0282","Otu0283","Otu0284","Otu0285","Otu0286","Otu0287","Otu0288","Otu0289","Otu0290","Otu0291","Otu0292","Otu0293","Otu0294","Otu0295","Otu0296","Otu0297","Otu0298","Otu0299","Otu0300","Otu0301","Otu0302","Otu0303","Otu0304","Otu0305","Otu0306","Otu0307","Otu0308","Otu0309","Otu0310","Otu0311","Otu0312","Otu0313","Otu0314","Otu0315","Otu0316","Otu0317","Otu0318","Otu0319","Otu0320","Otu0321","Otu0322","Otu0323","Otu0324","Otu0325","Otu0326","Otu0327","Otu0328","Otu0329","Otu0330","Otu0331","Otu0332","Otu0333","Otu0334","Otu0335","Otu0336","Otu0337","Otu0338","Otu0339","Otu0340","Otu0341","Otu0342","Otu0343","Otu0344","Otu0345","Otu0346","Otu0347","Otu0348","Otu0349","Otu0350","Otu0351","Otu0352","Otu0353","Otu0354","Otu0355","Otu0356","Otu0357","Otu0358","Otu0359","Otu0360","Otu0361","Otu0362","Otu0363","Otu0364","Otu0365","Otu0366","Otu0367","Otu0368","Otu0369","Otu0370","Otu0371","Otu0372","Otu0373","Otu0374","Otu0375","Otu0376","Otu0377","Otu0378","Otu0379","Otu0380","Otu0381","Otu0382","Otu0383","Otu0384","Otu0385","Otu0386","Otu0387","Otu0388","Otu0389","Otu0390","Otu0391","Otu0392","Otu0393","Otu0394","Otu0395","Otu0396","Otu0397","Otu0398","Otu0399","Otu0400","Otu0401","Otu0402","Otu0403","Otu0404","Otu0405","Otu0406","Otu0407"
"m844.m.15",681,285,640,69,142,31,0,192,28,18,208,46,202,154,126,14,50,0,20,0,0,33,109,13,13,42,16,17,0,2,0,32,48,0,72,9,13,16,50,238,0,80,7,4,13,6,0,24,9,2,3,28,19,56,0,0,2,6,7,0,22,8,45,64,39,9,3,50,6,0,2,122,2,47,17,10,92,0,51,4,27,7,0,0,1,6,4,9,34,15,0,0,14,8,7,43,19,0,1,10,0,2,0,44,0,0,24,0,6,0,0,36,3,0,8,2,30,0,0,11,3,15,10,9,17,0,0,4,9,9,5,6,0,1,9,1,3,0,0,1,10,3,0,2,5,27,2,11,16,0,0,9,5,0,6,4,0,36,0,0,2,2,2,4,0,0,1,0,0,4,1,1,7,0,0,0,5,1,0,0,0,0,4,7,9,0,2,2,1,2,4,0,5,1,0,1,0,0,9,2,0,1,0,0,5,6,16,0,0,0,0,0,0,2,0,6,0,0,0,12,0,0,0,8,0,0,0,0,0,0,0,0,1,4,0,0,5,0,0,2,0,3,0,0,0,0,0,0,1,1,0,1,0,1,0,1,4,0,1,3,0,0,0,4,0,0,14,0,0,5,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"m844.m.25",620,133,578,293,468,7,4,69,47,2,198,12,38,105,45,13,15,0,4,2,1,30,54,17,19,95,46,17,0,0,9,8,84,0,95,105,2,26,61,79,3,19,101,93,31,6,0,11,9,3,1,6,140,58,0,0,3,11,7,0,14,15,17,54,25,24,0,28,11,104,6,30,5,45,6,21,144,0,18,1,31,11,0,0,5,12,12,0,18,15,0,0,12,9,7,55,5,0,1,12,0,15,0,34,2,0,23,4,10,0,5,26,5,1,3,4,50,0,1,13,11,14,3,7,6,0,8,3,5,16,2,3,0,0,12,3,1,0,0,2,7,13,0,1,5,14,4,6,18,0,0,7,18,5,9,3,0,4,0,0,0,1,0,2,0,0,0,0,0,0,6,0,5,0,0,0,6,0,2,1,0,0,0,2,13,0,5,0,1,2,4,0,30,1,5,1,0,0,8,2,0,5,0,0,6,1,4,0,0,1,1,0,0,1,1,1,0,0,0,3,0,4,0,2,0,0,0,0,3,0,2,0,0,1,0,1,1,3,0,2,0,4,0,0,1,0,0,0,1,1,5,0,16,0,1,0,4,0,0,0,3,0,0,1,0,0,12,1,0,6,1,0,0,0,0,2,0,0,0,0,1,2,1,1,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m844.m.40",891,411,298,192,489,16,6,64,106,17,102,0,201,54,167,24,61,5,3,51,0,66,27,50,26,43,65,59,0,0,27,66,15,0,122,4,1,63,8,3,39,111,120,42,8,14,0,46,2,16,0,20,37,35,0,0,2,16,28,0,3,7,21,19,19,17,2,20,22,65,12,3,3,29,7,5,21,2,17,11,19,16,0,0,2,18,24,7,7,4,0,0,5,6,6,12,3,0,61,5,0,11,0,18,4,0,18,0,2,1,3,2,18,0,2,0,21,4,23,8,4,4,6,10,26,0,53,3,5,2,6,5,0,1,2,1,4,0,3,5,0,2,0,0,4,4,2,4,9,0,3,5,3,3,1,2,0,3,0,1,0,4,0,3,0,0,1,5,2,1,1,1,3,4,0,0,2,2,0,2,0,1,2,3,0,0,3,0,2,0,3,0,0,1,2,1,2,0,2,4,0,1,3,0,2,1,3,0,0,5,1,0,0,0,0,0,0,0,0,2,0,4,0,22,0,0,1,0,1,5,0,0,1,1,0,5,3,2,0,0,2,1,0,0,1,0,0,2,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m844.m.54",952,331,498,544,617,0,5,3,121,2,78,0,119,41,105,0,61,0,5,44,0,71,14,52,23,40,85,25,0,1,93,74,57,0,88,12,0,30,5,1,11,50,110,8,8,1,0,6,0,16,0,14,11,9,0,0,0,10,15,0,8,23,8,33,14,4,14,20,11,75,6,1,0,10,0,8,12,0,12,5,37,5,0,16,0,3,14,2,10,5,0,0,3,0,4,0,1,0,80,4,0,0,0,12,19,0,25,0,1,0,3,6,11,0,0,0,16,0,48,3,16,11,9,2,23,0,28,2,4,2,1,3,0,0,4,0,1,0,0,2,0,0,0,0,2,6,1,5,0,0,0,5,13,3,0,3,0,0,0,0,0,3,0,2,0,0,1,1,0,3,0,3,3,6,0,0,0,2,0,7,0,0,0,1,1,0,1,1,0,0,1,0,0,1,4,0,1,0,0,2,0,1,0,0,1,0,3,1,0,4,1,0,0,0,0,3,0,0,0,1,0,3,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,2,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"m846.m.0",0,599,171,293,93,35,10,239,33,0,127,215,0,37,331,46,38,0,0,10,151,111,17,59,41,0,239,72,0,229,6,0,59,0,227,225,90,80,35,40,45,0,0,0,18,4,0,57,0,73,30,10,12,13,0,0,48,2,59,0,2,11,68,17,18,12,24,39,0,0,52,19,0,28,30,6,13,16,17,33,15,3,0,0,45,14,0,0,2,0,0,0,0,1,0,32,24,0,0,15,0,3,0,15,0,0,2,0,1,42,3,1,4,77,13,5,0,25,0,1,0,4,2,0,37,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,0,1,2,8,25,5,9,1,2,6,0,10,0,4,4,1,0,2,0,0,0,0,9,8,0,0,0,1,0,0,1,0,6,1,0,0,0,3,0,0,0,1,1,3,3,0,0,0,0,4,0,0,0,0,0,0,6,0,3,3,0,3,2,0,0,1,3,4,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m846.m.15",582,1,306,2,55,8,15,18,6,55,193,50,406,135,20,94,90,1,17,19,0,25,125,7,42,1,4,11,1,0,10,13,124,0,159,144,2,6,125,403,5,167,30,0,24,1,0,11,24,1,2,16,97,83,0,79,3,1,8,0,65,9,23,58,58,16,35,21,35,0,1,174,2,48,0,61,72,0,12,2,12,3,0,0,7,6,0,6,36,19,0,0,21,6,20,1,0,0,0,16,0,1,0,10,5,0,28,0,6,0,7,27,0,2,3,3,0,2,0,5,10,26,2,5,3,0,0,0,16,13,3,5,0,0,13,3,0,0,0,7,37,4,0,11,1,4,4,5,22,0,0,15,0,6,11,6,0,24,0,0,2,11,4,1,32,0,1,0,0,3,3,0,4,3,0,0,0,3,0,0,0,1,0,7,12,1,5,3,0,4,0,0,21,6,0,1,0,0,7,7,0,6,2,6,5,10,22,0,0,0,0,0,0,2,3,0,1,5,0,1,4,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,5,0,0,1,0,0,0,0,0,0,0,19,0,0,7,0,4,1,8,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"m846.m.25",856,307,236,4,192,64,2,92,0,17,259,125,161,120,180,114,163,0,13,13,0,156,45,82,55,45,59,31,0,1,7,29,10,0,34,67,114,28,42,39,16,87,20,0,36,3,0,27,13,25,7,80,21,43,0,0,9,23,58,0,11,3,41,45,43,18,22,41,0,0,11,4,7,22,8,15,1,6,1,8,0,25,2,0,6,12,0,5,3,5,0,0,12,17,5,0,7,0,0,9,0,4,0,9,2,0,8,126,25,0,6,19,4,23,12,0,0,1,0,2,0,9,14,0,2,0,0,6,2,4,15,7,0,1,17,0,3,0,0,5,5,18,1,5,0,4,12,11,15,6,3,6,0,2,7,4,0,3,0,0,1,4,31,5,7,0,0,0,0,0,12,0,5,2,0,0,0,7,0,2,0,0,0,2,5,0,1,0,2,0,7,0,32,7,0,4,1,0,10,4,0,1,1,3,2,6,3,1,0,1,2,0,1,0,4,2,0,2,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,2,0,3,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,2,2,3,2,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,6,1,2,0,2,1,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m846.m.40",1158,303,305,31,120,54,3,99,0,1,216,81,189,107,127,46,131,0,0,77,0,102,82,92,131,21,41,78,0,1,8,47,11,0,34,35,65,53,41,39,6,69,1,0,14,36,0,36,70,21,3,121,14,37,0,21,17,34,45,0,17,0,36,12,29,16,0,46,2,0,7,18,9,22,7,4,21,2,12,11,2,9,1,0,16,2,0,7,13,5,0,0,15,16,4,2,1,0,0,2,0,3,0,9,4,0,2,37,6,1,4,3,6,1,14,3,0,3,0,1,0,7,7,30,4,0,0,1,2,6,10,7,0,0,5,2,1,0,0,11,7,2,1,5,0,1,16,7,48,2,10,6,0,2,4,8,0,4,0,0,0,1,0,7,24,0,2,1,0,1,6,0,1,10,0,0,0,5,0,1,0,1,0,3,3,0,4,2,1,0,1,0,9,4,0,1,1,0,2,5,0,0,1,2,1,1,3,0,0,1,1,0,0,1,1,0,0,4,0,1,0,1,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,2,0,0,1,1,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m846.m.54",1122,147,190,74,222,49,9,257,1,2,66,72,156,189,72,82,91,24,7,76,22,97,58,46,71,20,25,16,0,8,20,28,12,0,223,25,84,20,44,5,14,43,2,0,16,30,0,38,148,5,5,86,31,31,0,24,14,25,52,0,27,1,26,15,19,34,50,6,15,0,8,4,2,15,6,2,5,2,25,16,0,31,19,0,23,14,1,8,8,2,0,0,23,25,3,14,3,0,0,7,0,2,3,7,2,0,4,26,23,0,9,6,9,0,3,9,0,3,0,18,0,2,11,3,1,0,0,1,0,4,4,5,11,5,2,3,1,0,36,19,2,6,3,0,2,1,8,1,13,0,3,0,0,2,2,4,0,0,0,3,7,1,9,8,83,0,0,0,0,0,6,6,5,2,3,0,0,3,0,0,0,0,0,0,4,0,1,3,2,3,0,1,1,0,0,10,5,0,2,0,0,2,0,1,0,0,1,3,0,2,1,0,0,0,0,1,0,0,0,6,4,4,0,12,0,0,0,0,0,0,1,0,2,1,0,6,0,0,0,0,1,0,1,0,0,0,0,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,6,1,0,2,0,0,5,0,15,0,0,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"m848.c.0",1079,51,580,389,450,2,5,48,61,126,109,7,110,36,78,45,67,0,66,1,0,72,39,38,24,151,40,4,0,0,20,103,72,0,329,24,8,18,10,39,13,40,18,23,6,10,0,26,27,12,0,1,0,34,0,22,3,14,6,0,13,7,24,28,12,14,13,25,23,90,6,20,9,23,5,8,14,0,5,11,18,9,0,1,11,13,3,4,12,6,0,0,2,4,5,0,19,0,20,1,0,0,0,12,3,0,15,0,1,1,2,2,5,0,1,4,5,2,0,2,11,7,3,5,33,0,2,1,2,5,1,3,0,0,1,0,2,0,0,6,1,0,0,0,4,2,2,4,1,0,0,2,4,1,0,2,0,4,0,0,1,0,0,7,0,0,0,3,0,0,1,3,0,1,2,0,1,9,0,3,0,0,5,3,2,0,2,1,4,0,3,7,4,0,0,2,0,0,0,0,0,1,2,0,0,3,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m848.c.15",1131,15,887,620,154,0,1,33,41,36,61,3,163,144,40,8,51,0,22,47,0,49,28,33,23,85,5,1,0,0,3,29,26,0,272,2,5,6,31,11,4,78,4,9,4,1,0,8,12,0,0,0,115,19,0,216,1,1,11,0,48,16,24,11,10,25,6,10,20,22,3,6,25,9,0,1,7,0,11,3,12,7,0,3,7,8,1,1,6,3,0,0,1,8,0,10,4,0,0,4,0,2,3,7,5,0,3,0,6,0,0,6,5,0,1,4,2,0,0,15,8,5,0,0,141,0,3,1,9,5,1,13,0,1,0,1,0,0,0,7,1,0,0,1,3,1,1,0,1,0,1,2,9,3,0,9,0,2,0,3,3,2,0,2,0,0,0,0,0,0,3,0,3,2,0,0,2,28,0,7,0,0,2,0,0,0,0,0,0,1,0,0,0,1,6,0,0,0,3,2,0,0,0,0,2,0,2,0,0,0,0,0,0,1,3,4,0,0,0,1,1,2,0,8,0,0,2,0,0,0,1,0,0,1,0,3,0,2,0,0,2,2,5,0,0,0,0,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"m848.c.25",1309,535,512,53,465,3,3,32,68,87,117,1,79,22,249,67,115,0,74,13,0,31,18,70,9,124,64,38,0,0,17,54,23,30,89,6,3,36,21,5,21,16,35,7,6,8,0,8,5,4,0,1,18,1,0,33,0,13,15,0,5,20,18,24,9,8,14,12,17,40,10,2,0,5,4,4,4,0,0,11,19,10,0,1,1,6,7,0,12,9,0,0,6,9,11,2,6,0,99,1,0,0,0,10,9,0,7,0,0,1,4,3,1,0,0,0,5,2,1,10,1,4,1,1,18,0,11,2,4,4,1,9,0,5,6,2,1,0,0,5,0,0,0,0,0,1,6,0,3,0,3,3,35,1,1,3,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,1,2,7,0,0,2,1,0,4,0,0,0,0,0,0,0,0,1,0,2,0,2,2,0,2,0,0,2,1,0,1,3,0,2,1,3,3,0,1,1,0,0,0,0,0,0,0,0,4,0,3,0,2,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"m848.c.40",641,407,457,19,527,8,1,28,87,232,106,2,156,26,388,20,113,0,61,0,0,90,6,95,23,108,115,36,0,0,32,56,5,62,59,2,9,13,15,0,26,70,94,25,17,9,0,14,5,18,0,20,8,0,0,36,2,27,51,0,2,31,6,14,10,6,46,8,12,27,8,0,2,16,5,2,6,0,3,13,17,22,0,0,0,5,16,3,9,0,0,0,1,17,14,0,3,0,109,7,0,3,0,4,0,0,3,0,5,0,4,2,10,0,3,5,7,0,6,7,0,2,19,4,61,0,30,1,7,1,6,7,0,3,1,5,20,0,0,8,0,0,0,0,1,2,12,1,2,0,9,1,34,0,1,1,0,0,0,2,4,1,0,5,0,0,0,8,0,0,2,21,2,8,0,0,0,0,0,4,0,3,0,2,0,0,1,0,12,0,3,1,2,0,0,0,0,0,1,2,0,0,3,0,0,0,1,5,0,1,1,0,0,0,0,0,0,0,0,3,0,2,1,8,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0
"m848.c.54",762,412,183,151,452,9,0,58,165,35,110,0,235,54,247,52,93,1,9,3,0,93,24,127,38,38,114,46,0,0,30,81,3,77,102,5,0,38,31,0,51,101,73,15,11,9,0,14,0,24,0,17,19,0,0,59,1,32,68,0,8,37,17,21,14,17,16,19,15,19,25,0,8,15,9,5,18,2,8,18,14,23,0,2,0,7,29,7,19,4,1,0,2,45,7,2,8,0,82,10,0,1,3,14,2,0,8,0,2,0,5,0,18,0,1,7,12,1,3,13,3,1,11,7,10,0,2,3,3,5,1,9,0,1,3,3,22,0,0,13,0,1,0,0,2,7,3,5,5,0,3,1,8,2,3,3,0,0,0,2,3,3,0,5,0,0,0,7,0,0,1,14,0,8,0,0,2,2,0,10,0,3,1,3,1,0,2,0,2,0,1,1,1,1,0,2,0,0,1,1,0,0,2,1,0,0,2,3,0,6,1,0,3,0,1,0,0,0,0,4,0,3,0,1,0,0,1,0,0,2,8,0,0,0,0,2,0,2,0,1,1,0,0,4,1,0,0,1,0,2,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
